model,seed,fold,best_epoch,best_val_ap,early_stopped,threshold,hidden_dim,dropout_1,dropout_2,lr,weight_decay,feature_names,train_auc,train_ap,train_accuracy,train_f1,train_precision,train_recall,train_brier,train_positives,train_n,validation_auc,validation_ap,validation_accuracy,validation_f1,validation_precision,validation_recall,validation_brier,validation_positives,validation_n,test_auc,test_ap,test_accuracy,test_f1,test_precision,test_recall,test_brier,test_positives,test_n,config_id
full_pytorch_graphsage,11,2,42,0.7913381979658491,True,0.42999999999999994,16,0.5,0.3,0.005,0.001,degree_centrality|betweenness_centrality|closeness_centrality|log_degree|log_weighted_degree_sec|sleep_room_enc|cared_by_enc|age_enc|sex_enc|site_enc,0.7056451612903226,0.8792633968784521,0.7387387387387387,0.8449197860962567,0.7383177570093458,0.9875,0.2407589889419268,80,111,0.6070546737213404,0.7913381979658491,0.7155172413793104,0.8272251308900522,0.7181818181818181,0.9753086419753086,0.2438118023420502,81,116,0.6386363636363637,0.7878879581005437,0.7168141592920354,0.8279569892473119,0.7264150943396226,0.9625,0.24354085772303638,80,113,5
full_pytorch_graphsage,23,0,161,0.7921617737621939,True,0.19,16,0.5,0.3,0.005,0.001,degree_centrality|betweenness_centrality|closeness_centrality|log_degree|log_weighted_degree_sec|sleep_room_enc|cared_by_enc|age_enc|sex_enc|site_enc,0.896969696969697,0.9556339343251647,0.7256637168141593,0.837696335078534,0.7207207207207207,1.0,0.1473148223081967,80,113,0.5745967741935484,0.7921617737621939,0.7297297297297297,0.8421052631578948,0.7272727272727273,1.0,0.25287554710536864,80,111,0.582716049382716,0.7520641365014098,0.7068965517241379,0.826530612244898,0.7043478260869566,1.0,0.24738876026003617,81,116,5
full_pytorch_graphsage,23,1,14,0.7581254432572355,True,0.05,16,0.5,0.3,0.005,0.001,degree_centrality|betweenness_centrality|closeness_centrality|log_degree|log_weighted_degree_sec|sleep_room_enc|cared_by_enc|age_enc|sex_enc|site_enc,0.7700176366843033,0.9009551413645062,0.6982758620689655,0.8223350253807107,0.6982758620689655,1.0,0.2394299436908743,81,116,0.5784090909090909,0.7581254432572355,0.7079646017699115,0.8290155440414507,0.7079646017699115,1.0,0.24757279285524275,80,113,0.5205645161290322,0.7528171516934878,0.7207207207207207,0.837696335078534,0.7207207207207207,1.0,0.24831997213990611,80,111,5
full_pytorch_graphsage,23,2,86,0.7772330971791537,True,0.15999999999999998,16,0.5,0.3,0.005,0.001,degree_centrality|betweenness_centrality|closeness_centrality|log_degree|log_weighted_degree_sec|sleep_room_enc|cared_by_enc|age_enc|sex_enc|site_enc,0.8556451612903225,0.9392273600783716,0.7297297297297297,0.8404255319148937,0.7314814814814815,0.9875,0.16712450047791716,80,111,0.6264550264550265,0.7772330971791537,0.7155172413793104,0.8290155440414507,0.7142857142857143,0.9876543209876543,0.23089051128451973,81,116,0.568939393939394,0.7502805700024301,0.6902654867256637,0.8128342245989305,0.7102803738317757,0.95,0.2543639493548221,80,113,5
full_pytorch_graphsage,42,0,37,0.8362752801534963,True,0.05,16,0.5,0.3,0.005,0.001,degree_centrality|betweenness_centrality|closeness_centrality|log_degree|log_weighted_degree_sec|sleep_room_enc|cared_by_enc|age_enc|sex_enc|site_enc,0.7075757575757575,0.8378606492206518,0.7079646017699115,0.8290155440414507,0.7079646017699115,1.0,0.24722407553426853,80,113,0.6649193548387097,0.8362752801534963,0.7207207207207207,0.837696335078534,0.7207207207207207,1.0,0.24675282821204528,80,111,0.5583774250440917,0.7663655984515584,0.6982758620689655,0.8223350253807107,0.6982758620689655,1.0,0.24813316475383895,81,116,5
full_pytorch_graphsage,42,1,2,0.8114647733081026,True,0.05,16,0.5,0.3,0.005,0.001,degree_centrality|betweenness_centrality|closeness_centrality|log_degree|log_weighted_degree_sec|sleep_room_enc|cared_by_enc|age_enc|sex_enc|site_enc,0.5185185185185185,0.7256411249521153,0.6982758620689655,0.8223350253807107,0.6982758620689655,1.0,0.2507547376959835,81,116,0.6575757575757576,0.8114647733081026,0.7079646017699115,0.8290155440414507,0.7079646017699115,1.0,0.2502274121221769,80,113,0.6201612903225806,0.8201012585828483,0.7207207207207207,0.837696335078534,0.7207207207207207,1.0,0.25064300242858717,80,111,5
full_pytorch_graphsage,42,2,64,0.8086839207950336,True,0.05,16,0.5,0.3,0.005,0.001,degree_centrality|betweenness_centrality|closeness_centrality|log_degree|log_weighted_degree_sec|sleep_room_enc|cared_by_enc|age_enc|sex_enc|site_enc,0.7826612903225807,0.9032940822904149,0.7207207207207207,0.837696335078534,0.7207207207207207,1.0,0.18946736884922924,80,111,0.5957671957671957,0.8086839207950336,0.6982758620689655,0.8223350253807107,0.6982758620689655,1.0,0.22108224401399565,81,116,0.5984848484848485,0.81141956425389,0.7079646017699115,0.8290155440414507,0.7079646017699115,1.0,0.22495941937327896,80,113,5
full_pytorch_graphsage,11,0,17,0.8408652702790602,True,0.3,32,0.2,0.1,0.01,0.0005,degree_centrality|betweenness_centrality|closeness_centrality|log_degree|log_weighted_degree_sec|sleep_room_enc|cared_by_enc|age_enc|sex_enc|site_enc,0.7401515151515151,0.871552136825464,0.7345132743362832,0.8387096774193549,0.7358490566037735,0.975,0.20460085596936972,80,113,0.625,0.8408652702790602,0.7297297297297297,0.8404255319148937,0.7314814814814815,0.9875,0.23602084249595107,80,111,0.5873015873015873,0.7633942106633032,0.7068965517241379,0.8247422680412372,0.7079646017699115,0.9876543209876543,0.2263030712132483,81,116,6
full_pytorch_graphsage,11,1,154,0.7954521857856113,True,0.05,32,0.2,0.1,0.01,0.0005,degree_centrality|betweenness_centrality|closeness_centrality|log_degree|log_weighted_degree_sec|sleep_room_enc|cared_by_enc|age_enc|sex_enc|site_enc,0.9964726631393298,0.9985039241665273,0.896551724137931,0.9310344827586207,0.8709677419354839,1.0,0.024547788581450722,81,116,0.6295454545454545,0.7954521857856113,0.672566371681416,0.7932960893854748,0.7171717171717171,0.8875,0.28694968233287677,80,113,0.5346774193548387,0.7743662575462895,0.6936936936936937,0.811111111111111,0.73,0.9125,0.33576388340550967,80,111,6
full_pytorch_graphsage,11,2,5,0.8188654752613814,True,0.05,32,0.2,0.1,0.01,0.0005,degree_centrality|betweenness_centrality|closeness_centrality|log_degree|log_weighted_degree_sec|sleep_room_enc|cared_by_enc|age_enc|sex_enc|site_enc,0.6887096774193548,0.8569424256444733,0.7207207207207207,0.837696335078534,0.7207207207207207,1.0,0.22971806688398977,80,111,0.6582010582010582,0.8188654752613814,0.6982758620689655,0.8223350253807107,0.6982758620689655,1.0,0.2315188723108098,81,116,0.6151515151515151,0.7773236363075783,0.7079646017699115,0.8290155440414507,0.7079646017699115,1.0,0.23147053853604627,80,113,6
full_pytorch_graphsage,23,0,7,0.788844016640461,True,0.41999999999999993,32,0.2,0.1,0.01,0.0005,degree_centrality|betweenness_centrality|closeness_centrality|log_degree|log_weighted_degree_sec|sleep_room_enc|cared_by_enc|age_enc|sex_enc|site_enc,0.7026515151515151,0.8601234441834142,0.7345132743362832,0.8404255319148937,0.7314814814814815,0.9875,0.2423005196390362,80,113,0.5620967741935484,0.788844016640461,0.7387387387387387,0.8449197860962567,0.7383177570093458,0.9875,0.25247557266475373,80,111,0.6518518518518519,0.8016911965146809,0.7068965517241379,0.826530612244898,0.7043478260869566,1.0,0.2497853682864457,81,116,6
full_pytorch_graphsage,23,1,138,0.7642882912454143,True,0.08,32,0.2,0.1,0.01,0.0005,degree_centrality|betweenness_centrality|closeness_centrality|log_degree|log_weighted_degree_sec|sleep_room_enc|cared_by_enc|age_enc|sex_enc|site_enc,0.9992945326278659,0.999697027148598,0.9051724137931034,0.9364161849710982,0.8804347826086957,1.0,0.026625188934525333,81,116,0.6234848484848485,0.7642882912454143,0.7433628318584071,0.8379888268156425,0.7575757575757576,0.9375,0.2641523857629461,80,113,0.5862903225806452,0.8109473603472279,0.7207207207207207,0.8324324324324324,0.7333333333333333,0.9625,0.30150348475938343,80,111,6
full_pytorch_graphsage,23,2,75,0.8039463686850228,True,0.05,32,0.2,0.1,0.01,0.0005,degree_centrality|betweenness_centrality|closeness_centrality|log_degree|log_weighted_degree_sec|sleep_room_enc|cared_by_enc|age_enc|sex_enc|site_enc,0.9814516129032258,0.9931256880891114,0.8378378378378378,0.898876404494382,0.8163265306122449,1.0,0.06057576404359306,80,111,0.6324514991181658,0.8039463686850228,0.7155172413793104,0.8290155440414507,0.7142857142857143,0.9876543209876543,0.27804600305771937,81,116,0.5295454545454545,0.7273420321677679,0.6637168141592921,0.7912087912087913,0.7058823529411765,0.9,0.3464942090099841,80,113,6
full_pytorch_graphsage,42,0,12,0.8329292180121719,True,0.24999999999999994,32,0.2,0.1,0.01,0.0005,degree_centrality|betweenness_centrality|closeness_centrality|log_degree|log_weighted_degree_sec|sleep_room_enc|cared_by_enc|age_enc|sex_enc|site_enc,0.740909090909091,0.8553445198948125,0.7433628318584071,0.8449197860962567,0.7383177570093458,0.9875,0.22202190038341948,80,113,0.660483870967742,0.8329292180121719,0.7387387387387387,0.8465608465608466,0.7339449541284404,1.0,0.22544283458988573,80,111,0.6070546737213404,0.7590340121603463,0.6896551724137931,0.8144329896907216,0.6991150442477876,0.9753086419753086,0.23402447600380408,81,116,6
full_pytorch_graphsage,42,1,19,0.7799185923686501,True,0.21999999999999997,32,0.2,0.1,0.01,0.0005,degree_centrality|betweenness_centrality|closeness_centrality|log_degree|log_weighted_degree_sec|sleep_room_enc|cared_by_enc|age_enc|sex_enc|site_enc,0.7477954144620811,0.8648097532401071,0.7155172413793104,0.8307692307692308,0.7105263157894737,1.0,0.2121457273153155,81,116,0.5833333333333334,0.7799185923686501,0.7168141592920354,0.8333333333333333,0.7142857142857143,1.0,0.23171859065168757,80,113,0.5298387096774193,0.7334068903487518,0.7297297297297297,0.8421052631578948,0.7272727272727273,1.0,0.25008537027260314,80,111,6
full_pytorch_graphsage,42,2,32,0.8079825962028361,True,0.08,32,0.2,0.1,0.01,0.0005,degree_centrality|betweenness_centrality|closeness_centrality|log_degree|log_weighted_degree_sec|sleep_room_enc|cared_by_enc|age_enc|sex_enc|site_enc,0.8512096774193548,0.941727781170267,0.7297297297297297,0.8421052631578948,0.7272727272727273,1.0,0.1869677187620138,80,111,0.580952380952381,0.8079825962028361,0.6982758620689655,0.8205128205128205,0.7017543859649122,0.9876543209876543,0.26275444431259454,81,116,0.5556818181818182,0.769708131731785,0.7079646017699115,0.8253968253968255,0.7155963302752294,0.975,0.26837924931644686,80,113,6
full_pytorch_graphsage,11,0,18,0.8435049021950679,True,0.32999999999999996,32,0.35,0.2,0.01,0.0005,degree_centrality|betweenness_centrality|closeness_centrality|log_degree|log_weighted_degree_sec|sleep_room_enc|cared_by_enc|age_enc|sex_enc|site_enc,0.7231060606060606,0.8607758196957788,0.7256637168141593,0.8342245989304813,0.7289719626168224,0.975,0.2105994666610869,80,113,0.6306451612903226,0.8435049021950679,0.7297297297297297,0.8421052631578948,0.7272727272727273,1.0,0.23232103003050397,80,111,0.6275132275132275,0.7864331422290439,0.6982758620689655,0.8205128205128205,0.7017543859649122,0.9876543209876543,0.22100729625951362,81,116,7
full_pytorch_graphsage,11,1,125,0.8008089364461652,True,0.06,32,0.35,0.2,0.01,0.0005,degree_centrality|betweenness_centrality|closeness_centrality|log_degree|log_weighted_degree_sec|sleep_room_enc|cared_by_enc|age_enc|sex_enc|site_enc,0.9862433862433863,0.9943093218857532,0.896551724137931,0.9302325581395348,0.8791208791208791,0.9876543209876543,0.06106619205714652,81,116,0.6439393939393939,0.8008089364461652,0.6637168141592921,0.7840909090909092,0.71875,0.8625,0.2906996435591498,80,113,0.4879032258064516,0.7423931437119903,0.6756756756756757,0.797752808988764,0.7244897959183674,0.8875,0.3972435897406411,80,111,7
full_pytorch_graphsage,11,2,32,0.8088780367246082,True,0.31999999999999995,32,0.35,0.2,0.01,0.0005,degree_centrality|betweenness_centrality|closeness_centrality|log_degree|log_weighted_degree_sec|sleep_room_enc|cared_by_enc|age_enc|sex_enc|site_enc,0.8088709677419355,0.9225037508543616,0.7657657657657657,0.8586956521739131,0.7596153846153846,0.9875,0.18555399825488714,80,111,0.654673721340388,0.8088780367246082,0.7327586206896551,0.8306010928961749,0.7450980392156863,0.9382716049382716,0.2156665790095965,81,116,0.6117424242424242,0.7829487720518173,0.6814159292035398,0.8021978021978022,0.7156862745098039,0.9125,0.2264780809856635,80,113,7
full_pytorch_graphsage,23,0,20,0.7740736886993648,True,0.05,32,0.35,0.2,0.01,0.0005,degree_centrality|betweenness_centrality|closeness_centrality|log_degree|log_weighted_degree_sec|sleep_room_enc|cared_by_enc|age_enc|sex_enc|site_enc,0.7587121212121212,0.8849090187959302,0.7079646017699115,0.8290155440414507,0.7079646017699115,1.0,0.19709005824028733,80,113,0.5512096774193549,0.7740736886993648,0.7207207207207207,0.837696335078534,0.7207207207207207,1.0,0.2640254346984511,80,111,0.6158730158730159,0.7844352197634287,0.6982758620689655,0.8223350253807107,0.6982758620689655,1.0,0.24292076260020218,81,116,7
full_pytorch_graphsage,23,1,119,0.7620124018362154,True,0.08,32,0.35,0.2,0.01,0.0005,degree_centrality|betweenness_centrality|closeness_centrality|log_degree|log_weighted_degree_sec|sleep_room_enc|cared_by_enc|age_enc|sex_enc|site_enc,0.9865961199294533,0.9941544041331476,0.853448275862069,0.9050279329608939,0.826530612244898,1.0,0.06619781684335391,81,116,0.6255681818181819,0.7620124018362154,0.7345132743362832,0.8314606741573034,0.7551020408163265,0.925,0.2699202228062894,80,113,0.6040322580645161,0.8108304476652022,0.7117117117117117,0.8241758241758242,0.7352941176470589,0.9375,0.2711361386149882,80,111,7
full_pytorch_graphsage,23,2,3,0.8236010676683506,True,0.4799999999999999,32,0.35,0.2,0.01,0.0005,degree_centrality|betweenness_centrality|closeness_centrality|log_degree|log_weighted_degree_sec|sleep_room_enc|cared_by_enc|age_enc|sex_enc|site_enc,0.6879032258064516,0.8563723348571717,0.7567567567567568,0.854054054054054,0.7523809523809524,0.9875,0.24210863084975354,80,111,0.6437389770723104,0.8236010676683506,0.7327586206896551,0.8342245989304813,0.7358490566037735,0.9629629629629629,0.24476377545358707,81,116,0.5962121212121212,0.798257804738829,0.7345132743362832,0.8404255319148937,0.7314814814814815,0.9875,0.24373974938652035,80,113,7
full_pytorch_graphsage,42,0,24,0.8267301049636637,True,0.19,32,0.35,0.2,0.01,0.0005,degree_centrality|betweenness_centrality|closeness_centrality|log_degree|log_weighted_degree_sec|sleep_room_enc|cared_by_enc|age_enc|sex_enc|site_enc,0.7890151515151516,0.8958034799726565,0.7345132743362832,0.8421052631578948,0.7272727272727273,1.0,0.19622561785929882,80,113,0.6487903225806452,0.8267301049636637,0.7297297297297297,0.8421052631578948,0.7272727272727273,1.0,0.22192039115391698,80,111,0.617636684303351,0.7747038143874616,0.6810344827586207,0.8102564102564103,0.6929824561403509,0.9753086419753086,0.22966287708257352,81,116,7
full_pytorch_graphsage,42,1,18,0.7875339658195792,True,0.29,32,0.35,0.2,0.01,0.0005,degree_centrality|betweenness_centrality|closeness_centrality|log_degree|log_weighted_degree_sec|sleep_room_enc|cared_by_enc|age_enc|sex_enc|site_enc,0.7220458553791888,0.8579439214836185,0.7068965517241379,0.826530612244898,0.7043478260869566,1.0,0.22474998962100334,81,116,0.5954545454545455,0.7875339658195792,0.7168141592920354,0.8333333333333333,0.7142857142857143,1.0,0.23508622905256088,80,113,0.5645161290322581,0.7626762398544423,0.7207207207207207,0.837696335078534,0.7207207207207207,1.0,0.24674339478777962,80,111,7
full_pytorch_graphsage,42,2,34,0.806379012052831,True,0.05,32,0.35,0.2,0.01,0.0005,degree_centrality|betweenness_centrality|closeness_centrality|log_degree|log_weighted_degree_sec|sleep_room_enc|cared_by_enc|age_enc|sex_enc|site_enc,0.8133064516129033,0.9235957006542123,0.7207207207207207,0.837696335078534,0.7207207207207207,1.0,0.1970936429805589,80,111,0.580952380952381,0.806379012052831,0.6982758620689655,0.8223350253807107,0.6982758620689655,1.0,0.24331864693030603,81,116,0.5617424242424243,0.7749470193883075,0.6991150442477876,0.8229166666666667,0.7053571428571429,0.9875,0.2512445598429251,80,113,7
full_pytorch_graphsage,11,0,53,0.8382361640703906,True,0.27999999999999997,32,0.5,0.3,0.005,0.001,degree_centrality|betweenness_centrality|closeness_centrality|log_degree|log_weighted_degree_sec|sleep_room_enc|cared_by_enc|age_enc|sex_enc|site_enc,0.7545454545454545,0.883600749762499,0.7168141592920354,0.8297872340425532,0.7222222222222222,0.975,0.20385981298063707,80,113,0.619758064516129,0.8382361640703906,0.7297297297297297,0.8421052631578948,0.7272727272727273,1.0,0.23749290433312295,80,111,0.6218694885361552,0.7882198779862213,0.6982758620689655,0.8205128205128205,0.7017543859649122,0.9876543209876543,0.21953736310548916,81,116,8
full_pytorch_graphsage,11,1,206,0.7844202000885343,True,0.05,32,0.5,0.3,0.005,0.001,degree_centrality|betweenness_centrality|closeness_centrality|log_degree|log_weighted_degree_sec|sleep_room_enc|cared_by_enc|age_enc|sex_enc|site_enc,0.9805996472663139,0.9914736833889007,0.8103448275862069,0.8804347826086956,0.7864077669902912,1.0,0.06204827950824968,81,116,0.6079545454545454,0.7844202000885343,0.6814159292035398,0.8085106382978724,0.7037037037037037,0.95,0.2854302894596965,80,113,0.5,0.7642460686548903,0.7117117117117117,0.8279569892473119,0.7264150943396226,0.9625,0.3482431106426846,80,111,8
full_pytorch_graphsage,11,2,18,0.8144983956295565,True,0.05,32,0.5,0.3,0.005,0.001,degree_centrality|betweenness_centrality|closeness_centrality|log_degree|log_weighted_degree_sec|sleep_room_enc|cared_by_enc|age_enc|sex_enc|site_enc,0.7461693548387097,0.8897451741851377,0.7207207207207207,0.837696335078534,0.7207207207207207,1.0,0.24737970038336576,80,111,0.671604938271605,0.8144983956295565,0.6982758620689655,0.8223350253807107,0.6982758620689655,1.0,0.24762602449432547,81,116,0.6102272727272727,0.784286769475057,0.7079646017699115,0.8290155440414507,0.7079646017699115,1.0,0.24840829182200005,80,113,8
full_pytorch_graphsage,23,0,38,0.7804537206365945,True,0.05,32,0.5,0.3,0.005,0.001,degree_centrality|betweenness_centrality|closeness_centrality|log_degree|log_weighted_degree_sec|sleep_room_enc|cared_by_enc|age_enc|sex_enc|site_enc,0.7556818181818182,0.881820131445459,0.7079646017699115,0.8290155440414507,0.7079646017699115,1.0,0.20485714645054728,80,113,0.5584677419354839,0.7804537206365945,0.7207207207207207,0.837696335078534,0.7207207207207207,1.0,0.2576679483757557,80,111,0.6271604938271605,0.7853655233597177,0.6982758620689655,0.8223350253807107,0.6982758620689655,1.0,0.2429948688393408,81,116,8
full_pytorch_graphsage,23,1,103,0.7486323617095364,True,0.06,32,0.5,0.3,0.005,0.001,degree_centrality|betweenness_centrality|closeness_centrality|log_degree|log_weighted_degree_sec|sleep_room_enc|cared_by_enc|age_enc|sex_enc|site_enc,0.9223985890652557,0.9673038187648191,0.7155172413793104,0.8307692307692308,0.7105263157894737,1.0,0.13126504007083079,81,116,0.5888257575757576,0.7486323617095364,0.7079646017699115,0.8253968253968255,0.7155963302752294,0.975,0.2833444799445055,80,113,0.6217741935483871,0.8216438696619874,0.7297297297297297,0.8421052631578948,0.7272727272727273,1.0,0.2541343093348187,80,111,8
full_pytorch_graphsage,23,2,5,0.8168303497923283,True,0.4699999999999999,32,0.5,0.3,0.005,0.001,degree_centrality|betweenness_centrality|closeness_centrality|log_degree|log_weighted_degree_sec|sleep_room_enc|cared_by_enc|age_enc|sex_enc|site_enc,0.6629032258064517,0.8513120993026806,0.7297297297297297,0.8404255319148937,0.7314814814814815,0.9875,0.24754961953344734,80,111,0.6567901234567901,0.8168303497923283,0.7241379310344828,0.8333333333333333,0.7207207207207207,0.9876543209876543,0.24824886645700942,81,116,0.6113636363636363,0.8090833614212913,0.6991150442477876,0.8210526315789474,0.7090909090909091,0.975,0.24796430071121048,80,113,8
full_pytorch_graphsage,42,0,41,0.8234491371707426,True,0.25999999999999995,32,0.5,0.3,0.005,0.001,degree_centrality|betweenness_centrality|closeness_centrality|log_degree|log_weighted_degree_sec|sleep_room_enc|cared_by_enc|age_enc|sex_enc|site_enc,0.7651515151515151,0.8722385687946513,0.7345132743362832,0.8404255319148937,0.7314814814814815,0.9875,0.20720056744352305,80,113,0.657258064516129,0.8234491371707426,0.7387387387387387,0.8465608465608466,0.7339449541284404,1.0,0.21914676844993566,80,111,0.6024691358024692,0.7633497035842711,0.6810344827586207,0.8102564102564103,0.6929824561403509,0.9753086419753086,0.22837212214478828,81,116,8
full_pytorch_graphsage,42,1,75,0.7841875840036806,True,0.09,32,0.5,0.3,0.005,0.001,degree_centrality|betweenness_centrality|closeness_centrality|log_degree|log_weighted_degree_sec|sleep_room_enc|cared_by_enc|age_enc|sex_enc|site_enc,0.8402116402116402,0.9223161296337258,0.7068965517241379,0.826530612244898,0.7043478260869566,1.0,0.17549299755357098,81,116,0.5837121212121212,0.7841875840036806,0.7168141592920354,0.8333333333333333,0.7142857142857143,1.0,0.23086606036535803,80,113,0.5616935483870967,0.7595546970874633,0.7207207207207207,0.837696335078534,0.7207207207207207,1.0,0.23678797237884525,80,111,8
full_pytorch_graphsage,42,2,53,0.7929320239150165,True,0.05,32,0.5,0.3,0.005,0.001,degree_centrality|betweenness_centrality|closeness_centrality|log_degree|log_weighted_degree_sec|sleep_room_enc|cared_by_enc|age_enc|sex_enc|site_enc,0.7818548387096774,0.907343340027053,0.7207207207207207,0.837696335078534,0.7207207207207207,1.0,0.20699021821232877,80,111,0.563668430335097,0.7929320239150165,0.6982758620689655,0.8223350253807107,0.6982758620689655,1.0,0.2408015172784235,81,116,0.5928030303030303,0.7994915259192192,0.7079646017699115,0.8290155440414507,0.7079646017699115,1.0,0.24138507125139075,80,113,8
