config_id,hidden_dim,dropout_1,dropout_2,lr,weight_decay,runs,validation_ap_mean,validation_ap_std,validation_ap_mean_std,validation_auc_mean,validation_auc_std,validation_auc_mean_std,validation_brier_mean,validation_brier_std,validation_brier_mean_std,test_ap_mean,test_ap_std,test_ap_mean_std,test_auc_mean,test_auc_std,test_auc_mean_std,best_epoch_mean,best_epoch_std,best_epoch_mean_std,early_stopped_runs
3,16,0.2,0.1,0.01,0.0001,9,0.8053306008880994,0.02394290885443513,0.8053 +/- 0.0239,0.622354799057308,0.04077800165658661,0.6224 +/- 0.0408,0.24411672581221497,0.02047463335837627,0.2441 +/- 0.0205,0.7661089879112051,0.020294765750409973,0.7661 +/- 0.0203,0.5734198243457502,0.047368579893845734,0.5734 +/- 0.0474,37.22222222222222,55.99503946283495,37.2222 +/- 55.9950,9
7,32,0.35,0.2,0.01,0.0005,9,0.8037246796006496,0.026053131355547113,0.8037 +/- 0.0261,0.619441373540836,0.03565214430676512,0.6194 +/- 0.0357,0.2464135502993735,0.024260303963288335,0.2464 +/- 0.0243,0.7797361781989469,0.01975145491504551,0.7797 +/- 0.0198,0.58746350114331,0.04382127674752093,0.5875 +/- 0.0438,43.666666666666664,45.32935031522071,43.6667 +/- 45.3294,9
6,32,0.2,0.1,0.01,0.0005,9,0.8036768904978455,0.024727407563583735,0.8037 +/- 0.0247,0.617283246644059,0.03452731197055634,0.6173 +/- 0.0345,0.25211991424213603,0.022233810241724862,0.2521 +/- 0.0222,0.7685793030875256,0.02751882336438164,0.7686 +/- 0.0275,0.5774881502629412,0.04311858114934817,0.5775 +/- 0.0431,51.0,57.95256681114306,51.0000 +/- 57.9526,9
4,16,0.35,0.2,0.01,0.0005,9,0.8035848740749488,0.0274255695715903,0.8036 +/- 0.0274,0.6156094281840996,0.045838065539240934,0.6156 +/- 0.0458,0.24651164175962956,0.019929058042858126,0.2465 +/- 0.0199,0.7665610467579823,0.02098186693420883,0.7666 +/- 0.0210,0.5757204375782632,0.051376131581798885,0.5757 +/- 0.0514,68.77777777777777,71.56601459103646,68.7778 +/- 71.5660,9
2,8,0.35,0.2,0.01,0.0005,9,0.8032065392287474,0.02043644364191482,0.8032 +/- 0.0204,0.6132817119824289,0.032693931939270296,0.6133 +/- 0.0327,0.24514012508612526,0.02391696407897107,0.2451 +/- 0.0239,0.7722580531884566,0.06329224784199815,0.7723 +/- 0.0633,0.5746063640328872,0.09225530724590261,0.5746 +/- 0.0923,53.44444444444444,51.99065086895698,53.4444 +/- 51.9907,9
5,16,0.5,0.3,0.005,0.001,9,0.8025063204856528,0.03253709124017802,0.8025 +/- 0.0325,0.6212963250298973,0.037765999480178586,0.6213 +/- 0.0378,0.2467697462436765,0.016132059185422428,0.2468 +/- 0.0161,0.7771217466353854,0.025915388206223286,0.7771 +/- 0.0259,0.5851276748827526,0.03945432527401599,0.5851 +/- 0.0395,60.77777777777778,55.907910392398364,60.7778 +/- 55.9079,9
1,8,0.2,0.1,0.005,0.0001,9,0.7982389327637028,0.03004262814125652,0.7982 +/- 0.0300,0.611090961673399,0.03291865306404134,0.6111 +/- 0.0329,0.2453221218926507,0.02436176522385144,0.2453 +/- 0.0244,0.7684598872968931,0.054803384261200176,0.7685 +/- 0.0548,0.5710111907319195,0.0831676602882972,0.5710 +/- 0.0832,34.55555555555556,34.37335854666777,34.5556 +/- 34.3734,9
8,32,0.5,0.3,0.005,0.001,9,0.7981822152240423,0.02747499227652331,0.7982 +/- 0.0275,0.6120044208081842,0.04216432467000523,0.6120 +/- 0.0422,0.2500694287953481,0.02234302212339612,0.2501 +/- 0.0223,0.7861379330166799,0.02144488908078735,0.7861 +/- 0.0214,0.5943734221661342,0.040565015151314096,0.5944 +/- 0.0406,65.77777777777777,60.0224495038685,65.7778 +/- 60.0224,9
